cue_en,target_en,condition,route_cue_zh,route_target_zh,str_en,"str_zh, alignment weighted",str_zh,rw_en,"rw_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_cue_other_translations,route_target_other_translations,cov_distance,cue_len,target_len,cue_zh,target_zh,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,changed,reason,cue_duplicated,target_duplicated,has_duplicate
square,ring,M+E-,方形,圆形,0.0,0.017798347398638725,,0.05690287426114082,0.04249770566821098,0.0,1.9756165742874146,0.3444466888904571,0.3165064752101898,0.25,0.2926839292049408,"[{'zh': '广场', 'rcs': 0.4968146383762359, 'w': 0.25}, {'zh': '平方', 'rcs': 0.3648816347122192, 'w': 0.25}, {'zh': '正方形', 'rcs': 0.2869710028171539, 'w': 0.25}]","[{'zh': '戒指', 'rcs': 0.2967062592506408, 'w': 0.5449177728910827}, {'zh': '环绕', 'rcs': 0.218406394124031, 'w': 0.16239830746487344}]",1.2161755630877649,6,4,广场,戒指,0.73764163,0.6995728,0.7186072,0.3081997,0.0843003,0.19625,,,,,
square,person,M+E-,广场,人,0.0,0.00826446246355772,,0.06632126122713089,0.02237500064074993,0.0,1.0,0.4968146383762359,0.2342890352010727,0.25,1.0,"[{'zh': '方形', 'rcs': 0.3444466888904571, 'w': 0.25}, {'zh': '平方', 'rcs': 0.3648816347122192, 'w': 0.25}, {'zh': '正方形', 'rcs': 0.2869710028171539, 'w': 0.25}]",[],1.091502056261354,6,6,广场,人,0.73764163,0.69399196,0.7158168,0.3081997,0.08301145,0.19560558,,,,,
square,round,M-E+,,,0.08080808073282242,0.0,,0.2200705111026764,0.01075000036507845,16.0,0.0,,,,,,,0.7464243709746647,6,5,广场,回合,0.73764163,0.46832725,0.6029844,0.3081997,0.014070731,0.16113521,,,,,
squeeze,juice,M+E+,挤压,果汁,0.08791208267211914,0.010643132030963898,,0.25371918082237244,0.06482678651809692,16.0,0.9153093695640564,0.2590376138687134,0.6015601754188538,0.2792816460132599,0.8193425536155701,"[{'zh': '挤', 'rcs': 0.2201699912548065, 'w': 0.37726946221372715}, {'zh': '捏', 'rcs': 0.3188902139663696, 'w': 0.3434488904341609}]","[{'zh': '汽油', 'rcs': 0.2952397167682647, 'w': 0.18065745538948738}]",1.475765782870486,7,5,挤,果汁,0.65930796,0.8238368,0.7415724,0.08670793,0.23336983,0.16003887,,,,,
squeeze,metro,M+E-,挤,地铁,0.0,0.08894971013069153,,0.037568654865026474,0.1864088475704193,0.0,10.940814971923828,0.2201699912548065,0.4040618538856506,0.3772694766521454,1.0,"[{'zh': '捏', 'rcs': 0.3188902139663696, 'w': 0.3434488904341609}, {'zh': '挤压', 'rcs': 0.2590376138687134, 'w': 0.2792816473521119}]",[],1.1943552536322426,7,5,挤,地铁,0.65930796,0.7622174,0.7107627,0.08670793,0.25710642,0.17190717,,,,,
squeeze,subway,M+E-,挤,地铁,0.0,0.08894971013069153,,0.0298631452023983,0.1864088475704193,0.0,10.940814971923828,0.2201699912548065,0.4217494428157806,0.3772694766521454,1.0,"[{'zh': '捏', 'rcs': 0.3188902139663696, 'w': 0.3434488904341609}, {'zh': '挤压', 'rcs': 0.2590376138687134, 'w': 0.2792816473521119}]",[],1.1615225369279363,7,6,挤,地铁,0.65930796,0.7617278,0.7105179,0.08670793,0.38268942,0.23469867,,,,,
squeeze,press,M-E+,,,0.016483522951602936,0.0,,0.17104163765907288,0.010940814390778542,3.0,0.0,,,,,,,1.2333466379866094,7,5,挤,评论,0.65930796,0.6138731,0.63659054,0.08670793,0.00453229,0.04562011,,,,,
stairway,banister,M+E+,楼梯,扶手,0.04379561170935631,0.00971776433289051,,0.5195064544677734,0.10033966600894928,6.0,0.9912119507789612,0.5588062405586243,0.2105173617601394,0.3607754111289978,0.45790815353393555,"[{'zh': '阶梯', 'rcs': 0.5751847624778748, 'w': 0.6392245836649613}]","[{'zh': '栏杆', 'rcs': 0.2859137058258056, 'w': 0.542091840566275}]",0.1259373938890339,8,8,阶梯,栏杆,0.7600935,0.7336136,0.7468536,0.33575317,0.23045063,0.28310192,,,,,
stairway,scramble,M+E-,楼梯,爬,0.0,0.024759098887443542,,0.048471368849277496,0.18026134371757507,0.0,2.52542781829834,0.5588062405586243,0.21378755569458,0.3607754111289978,1.0,"[{'zh': '阶梯', 'rcs': 0.5751847624778748, 'w': 0.6392245836649613}]",[],1.4402552381040499,8,8,阶梯,爬,0.7600935,0.5414832,0.65078837,0.33575317,0.094383486,0.21506833,,,,,
stairway,carpet,M-E+,,,0.0218978151679039,0.0,,0.11911610513925552,0.009966646321117878,3.0,0.0,,,,,,,1.4509983443637462,8,6,阶梯,毯子,0.7600935,0.7954847,0.7777891,0.33575317,0.23662105,0.2861871,,,,,
stamp,postcard,M+E+,邮票,明信片,0.013574663549661636,0.01277022436261177,,0.36907103657722473,0.28858664631843567,3.0,1.3664140701293945,0.516403079032898,0.466812789440155,0.45547133684158325,1.0,"[{'zh': '贴', 'rcs': 0.2576663494110107, 'w': 0.4554713490238911}, {'zh': '戳', 'rcs': 0.2337913513183593, 'w': 0.08905730195221785}]",[],1.484008238215837,5,8,贴,明信片,0.709393,0.7403092,0.72485113,0.18696253,0.35352045,0.2702415,,,,,
stamp,lining,M+E-,贴,膜,0.0,0.026277191936969757,,0.03959769755601883,0.11099836230278015,0.0,1.3664140701293945,0.2576663494110107,0.377110093832016,0.45547133684158325,1.0,"[{'zh': '邮票', 'rcs': 0.516403079032898, 'w': 0.4554713490238911}, {'zh': '戳', 'rcs': 0.2337913513183593, 'w': 0.08905730195221785}]",[],0.5744053141893728,5,6,贴,膜,0.709393,0.51914597,0.6142695,0.18696253,0.0037303155,0.09534642,,,,,
stamp,paint,M+E-,贴,画,0.0,0.007864448241889477,,0.03813764080405235,0.0380188412964344,0.0,0.4089513421058655,0.2576663494110107,0.2508113086223602,0.45547133684158325,0.2992880046367645,"[{'zh': '邮票', 'rcs': 0.516403079032898, 'w': 0.4554713490238911}, {'zh': '戳', 'rcs': 0.2337913513183593, 'w': 0.08905730195221785}]","[{'zh': '油漆', 'rcs': 0.4647365212440491, 'w': 0.29928800615783485}, {'zh': '颜色', 'rcs': 0.2822733223438263, 'w': 0.29928800615783485}, {'zh': '颜料', 'rcs': 0.4393568038940429, 'w': 0.10213598152649546}]",0.9902486464904159,5,5,贴,画,0.709393,0.781152,0.7452725,0.18696253,0.31346944,0.25021598,,,,,
stamp,lick,M-E+,,,0.04072399064898491,0.0,,0.13528485596179962,0.03283948451280594,9.0,0.0,,,,,,,0.6116754614661225,5,4,贴,舔,0.709393,0.8102749,0.75983393,0.18696253,0.59915155,0.39305705,,,,,
stamp,tramp,M-E+,,,0.04072399064898491,0.0,,0.24667811393737793,0.015531572513282299,9.0,0.0,,,,,,,0.7705676092735954,5,5,贴,流浪汉,0.709393,0.7040506,0.7067218,0.18696253,0.06923847,0.1281005,,,,,
stand,tired,M+E+,站立,累,0.013824885711073875,0.024191729724407196,,0.04673467576503754,0.0773155614733696,3.0,1.9837219715118408,0.2074915021657943,0.2175413519144058,1.0,0.4959304928779602,[],"[{'zh': '厌倦', 'rcs': 0.3972541093826294, 'w': 0.25222376476157243}, {'zh': '厌烦', 'rcs': 0.4562857747077942, 'w': 0.2518457565229566}]",1.1493961198123475,5,5,站立,累,0.6617538,0.7289037,0.6953287,0.10137148,0.27564847,0.18850997,,,,,
stand,person,M+E-,站立,人,0.0,0.04878048598766327,,0.06095080077648163,0.05810000002384186,0.0,4.0,0.2074915021657943,0.2342890352010727,1.0,1.0,[],[],0.7150140009432022,5,6,站立,人,0.6617538,0.69399196,0.6778729,0.10137148,0.08301145,0.092191465,,,,,
stand,still,M-E+,,,0.023041481152176857,0.0,,0.12147007137537003,0.013849999755620956,5.0,0.0,,,,,,,0.941085209979932,5,5,站立,依旧,0.6617538,0.65568686,0.6587203,0.10137148,0.022507848,0.061939664,,,,,
stand,table,M-E+,,,0.023041481152176857,0.0,,0.1235484853386879,0.029366668313741684,5.0,0.0,,,,,,,0.805837378701445,5,5,站立,表,0.6617538,0.6845784,0.6731661,0.10137148,0.04760247,0.07448698,,,,,
stand,music,M-E+,,,0.01843317598104477,0.0,,0.017827806994318962,0.0057070511393249035,4.0,0.0,,,,,,,0.2578239262143154,5,5,站立,音乐,0.6617538,0.8164149,0.73908436,0.10137148,0.3563554,0.22886345,,,,,
star,sky,M+E+,星星,天空,0.11872146278619766,0.028195489197969437,,0.25803568959236145,0.09200000017881393,26.0,3.75,0.2487565875053405,0.3954683542251587,0.5,0.5,"[{'zh': '星', 'rcs': 0.3143036067485809, 'w': 0.5}]","[{'zh': '蓝天', 'rcs': 0.2938329875469208, 'w': 0.5}]",0.6244101117950253,4,3,星,蓝天,0.7774609,0.78652537,0.78199315,0.41112497,0.6850841,0.5481045,,,,,
star,sun,M+E+,星星,太阳,0.1050228402018547,0.015518562868237495,,0.3217329978942871,0.08982017636299133,23.0,2.0639688968658447,0.2487565875053405,0.3525013029575348,0.5,0.3752670884132385,"[{'zh': '星', 'rcs': 0.3143036067485809, 'w': 0.5}]","[{'zh': '晒太阳', 'rcs': 0.2594788670539856, 'w': 0.37526709715581075}, {'zh': '日光', 'rcs': 0.2364581376314163, 'w': 0.12692062177680102}, {'zh': '阳光', 'rcs': 0.3202359676361084, 'w': 0.12254518391157755}]",0.5095155575042215,4,3,星,太阳,0.7774609,0.758567,0.76801395,0.41112497,0.6526273,0.53187615,,,,,
star,night,M+E+,星星,夜晚,0.045662108808755875,0.010025063529610634,,0.24578307569026947,0.09136667102575302,10.0,1.3333333730697632,0.2487565875053405,0.4091582000255584,0.5,0.3333333432674408,"[{'zh': '星', 'rcs': 0.3143036067485809, 'w': 0.5}]","[{'zh': '晚上', 'rcs': 0.3065333962440491, 'w': 0.3333333333333333}, {'zh': '夜', 'rcs': 0.3298923075199127, 'w': 0.3333333333333333}]",1.3772465381315662,4,5,星,夜晚,0.7774609,0.7965686,0.7870147,0.41112497,0.52684885,0.46898693,,,,,
star,moon,M+E+,星星,月亮,0.031963467597961426,0.10150375962257385,,0.365989625453949,0.2766000032424927,7.0,13.5,0.2487565875053405,0.4016498923301697,0.5,1.0,"[{'zh': '星', 'rcs': 0.3143036067485809, 'w': 0.5}]",[],0.3288387106535556,4,4,星,月亮,0.7774609,0.7914359,0.7844484,0.41112497,0.5540019,0.48256344,,,,,
star,month,M+E-,星,月,0.0,0.01923076994717121,,0.04988359659910202,0.13737499713897705,0.0,2.25,0.3143036067485809,0.3336130380630493,0.5,0.5,"[{'zh': '星星', 'rcs': 0.2487565875053405, 'w': 0.5}]","[{'zh': '月份', 'rcs': 0.3311723172664642, 'w': 0.5}]",0.6730317818327394,4,5,星,月,0.7774609,0.7038152,0.740638,0.41112497,0.773165,0.59214497,,,,,
star,space,M-E+,,,0.04109589010477066,0.0,,0.28133174777030945,0.03414563834667206,9.0,0.0,,,,,,,1.1860927990809889,4,5,星,空间,0.7774609,0.6740433,0.7257521,0.41112497,0.266436,0.3387805,,,,,
star,movie,M-E+,,,0.01369862537831068,0.0,,0.2354617863893509,0.03189999982714653,3.0,0.0,,,,,,,0.5422707185253134,4,5,星,电影,0.7774609,0.75840205,0.76793146,0.41112497,0.6955069,0.55331594,,,,,
station,train,M+E+,火车站,火车,0.28632479906082153,0.02247191034257412,,0.31786027550697327,0.14862500131130219,67.0,2.0,0.3857829868793487,0.4068214297294616,0.5,0.5,"[{'zh': '站', 'rcs': 0.4278387725353241, 'w': 0.5}]","[{'zh': '列车', 'rcs': 0.3996173441410064, 'w': 0.5}]",1.070074349356984,7,5,火车站,火车,0.72409207,0.78923094,0.75666153,0.30023432,0.15093203,0.22558317,,,,,
station,person,M+E-,火车站,人,0.0,0.02247191034257412,,0.029127586632966995,0.043049998581409454,0.0,2.0,0.3857829868793487,0.2342890352010727,0.5,1.0,"[{'zh': '站', 'rcs': 0.4278387725353241, 'w': 0.5}]",[],0.8138696740709966,7,6,火车站,人,0.72409207,0.69399196,0.709042,0.30023432,0.08301145,0.19162288,,,,,
station,radio,M-E+,,,0.04273504391312599,0.0,,0.12610751390457153,0.016950000077486038,10.0,0.0,,,,,,,1.0470612961370849,7,5,火车站,收音机,0.72409207,0.76989746,0.74699473,0.30023432,0.4133907,0.3568125,,,,,
steal,thief,M+E+,盗窃,小偷,0.1741071343421936,0.06787514686584473,,0.5377562642097473,0.21833942830562592,39.0,7.3305158615112305,0.2016165256500244,0.4727777540683746,0.266948401927948,0.5,"[{'zh': '偷', 'rcs': 0.2402264773845672, 'w': 0.7330516088265812}]","[{'zh': '贼', 'rcs': 0.341161698102951, 'w': 0.5}]",0.6535758505866869,5,5,偷,贼,0.793887,0.790115,0.792001,0.55775166,0.36715576,0.46245372,,,,,
steal,mobile,M+E-,偷,手机,0.0,0.009688417427241802,,0.01189257949590683,0.01937718130648136,0.0,1.046349048614502,0.2402264773845672,0.3041096031665802,0.733051598072052,0.35684701800346375,"[{'zh': '盗窃', 'rcs': 0.2016165256500244, 'w': 0.26694839117341895}]","[{'zh': '电话', 'rcs': 0.2799865007400512, 'w': 0.6431529697341648}]",1.4451917234575224,5,6,偷,电话,0.793887,0.6386642,0.7162756,0.55775166,0.2486853,0.40321848,,,,,
steal,phone,M+E-,偷,手机,0.0,0.008987529203295708,,0.012172178365290165,0.020154960453510284,0.0,0.9706531167030334,0.2402264773845672,0.4162161350250244,0.733051598072052,0.3310316503047943,"[{'zh': '盗窃', 'rcs': 0.2016165256500244, 'w': 0.26694839117341895}]","[{'zh': '电话', 'rcs': 0.4296647608280182, 'w': 0.6689683530984972}]",1.2960748698677462,5,5,偷,电话,0.793887,0.7446308,0.7692589,0.55775166,0.08842685,0.32308924,,,,,
steal,steel,M-E+,,,0.022321423515677452,0.0,,0.11819501966238022,0.013920283876359463,5.0,0.0,,,,,,,1.1219105393878186,5,5,偷,钢,0.793887,0.7872494,0.79056823,0.55775166,0.5706547,0.56420314,,,,,
steal,beg,M-E+,,,0.013392854481935501,0.0,,0.15117505192756653,0.018362941220402718,3.0,0.0,,,,,,,1.2730705233456827,5,3,偷,乞讨,0.793887,0.66061795,0.7272525,0.55775166,0.12363366,0.34069267,,,,,
steel,iron,M+E+,钢,铁,0.1479591578245163,0.2759299874305725,,0.27806273102760315,0.4047520160675049,29.0,30.62822723388672,0.3168725371360779,0.37674680352211,0.7657057046890259,1.0,"[{'zh': '兵器', 'rcs': 0.2304255664348602, 'w': 0.23429430532653753}]",[],0.5516545971675965,5,4,钢,铁,0.7872494,0.795556,0.7914027,0.5706547,0.75996953,0.6653121,,,,,
steel,sword,M+E+,兵器,刀,0.040816325694322586,0.016236362978816032,,0.24229247868061066,0.08635544776916504,8.0,1.7048180103302002,0.2304255664348602,0.3880504071712494,0.23429431021213531,0.34649503231048584,"[{'zh': '钢', 'rcs': 0.3168725371360779, 'w': 0.7657056946734625}]","[{'zh': '剑', 'rcs': 0.3996585011482239, 'w': 0.6535049775078716}]",0.1971620839211229,5,5,钢,剑,0.7872494,0.7492657,0.7682575,0.5706547,0.34472117,0.4576879,,,,,
steel,shooter,M+E-,兵器,枪,0.0,0.022313743829727173,,0.05341577157378197,0.10754108428955078,0.0,2.3429431915283203,0.2304255664348602,0.3207056224346161,0.23429431021213531,1.0,"[{'zh': '钢', 'rcs': 0.3168725371360779, 'w': 0.7657056946734625}]",[],1.2352653067793167,5,7,钢,枪,0.7872494,0.7726568,0.7799531,0.5706547,0.33269796,0.4516763,,,,,
steel,wool,M-E+,,,0.020408162847161293,0.0,,0.09059934318065643,0.03238935023546219,4.0,0.0,,,,,,,1.068672428181021,5,4,钢,毛线,0.7872494,0.806813,0.79703116,0.5706547,0.13531001,0.35298234,,,,,
steel,bar,M-E+,,,0.015306118875741959,0.0,,0.06462109088897705,0.023120976984500885,3.0,0.0,,,,,,,1.2918110198703197,5,3,钢,柜台,0.7872494,0.55048347,0.6688664,0.5706547,0.12943985,0.35004726,,,,,
steel,beam,M-E+,,,0.015306118875741959,0.0,,0.1374855637550354,0.031106064096093178,3.0,0.0,,,,,,,1.0604216391149386,5,4,钢,发光,0.7872494,0.72530705,0.7562782,0.5706547,0.10809932,0.33937702,,,,,
steel,blue,M-E+,,,0.015306118875741959,0.0,,0.0244625061750412,0.015505540184676647,3.0,0.0,,,,,,,1.4741613304357664,5,4,钢,蓝色,0.7872494,0.81527954,0.80126446,0.5706547,0.55630505,0.5634799,,,,,
storage,space,M+E+,存储,空间,0.061797741800546646,0.012339121662080288,,0.09404318034648895,0.04465199261903763,11.0,1.2709295749664307,0.3959214985370636,0.4441013634204864,1.0,0.42364317178726196,[],"[{'zh': '空隙', 'rcs': 0.2548846900463104, 'w': 0.42364316696716553}, {'zh': '空格', 'rcs': 0.2406511604785919, 'w': 0.15271366606566908}]",1.457386325935598,7,5,存储,空间,0.64794433,0.6740433,0.6609938,0.061661933,0.266436,0.16404897,,,,,
storage,resource,M+E-,存储,资料,0.0,0.0086843715980649,,0.06439098715782166,0.19293487071990967,0.0,0.8944902420043945,0.3959214985370636,0.2107081860303878,1.0,0.29816341400146484,[],"[{'zh': '资源', 'rcs': 0.427594244480133, 'w': 0.701836582612741}]",1.344482417280809,7,8,存储,资源,0.64794433,0.73170924,0.6898268,0.061661933,0.13234931,0.09700562,,,,,
storage,attic,M-E+,,,0.0337078720331192,0.0,,0.34231454133987427,0.020899999886751175,6.0,0.0,,,,,,,1.389395902309116,7,5,存储,阁楼,0.64794433,0.7446059,0.6962751,0.061661933,0.08747306,0.0745675,,,,,
strike,protest,M+E+,罢工,抗议,0.023952102288603783,0.026715736836194992,,0.18586774170398712,0.19310301542282104,4.0,2.912015438079834,0.3226832151412964,0.4878682792186737,0.36400192975997925,1.0,"[{'zh': '爆发', 'rcs': 0.328266441822052, 'w': 0.36400193268675884}, {'zh': '打击', 'rcs': 0.2406797111034393, 'w': 0.10154463401805783}, {'zh': '突击', 'rcs': 0.2054139822721481, 'w': 0.09537461931110232}, {'zh': '袭击', 'rcs': 0.314850389957428, 'w': 0.07507688129732226}]",[],1.2940214451001815,6,7,爆发,抗议,0.6493363,0.7690721,0.7092042,0.04821703,0.046734363,0.047475696,,,,,
strike,blast,M+E-,爆发,爆炸,0.0,0.027559619396924973,,0.05919485166668892,0.07308509945869446,0.0,3.059117555618286,0.328266441822052,0.4362828135490417,0.36400192975997925,0.7640113234519958,"[{'zh': '罢工', 'rcs': 0.3226832151412964, 'w': 0.36400193268675884}, {'zh': '打击', 'rcs': 0.2406797111034393, 'w': 0.10154463401805783}, {'zh': '突击', 'rcs': 0.2054139822721481, 'w': 0.09537461931110232}, {'zh': '袭击', 'rcs': 0.314850389957428, 'w': 0.07507688129732226}]","[{'zh': '响声', 'rcs': 0.3306280076503753, 'w': 0.23598869700517877}]",0.7576407558860286,6,5,爆发,爆炸,0.6493363,0.78289163,0.7161139,0.04821703,0.20434366,0.12628034,,,,,
strike,campaign,M+E-,罢工,运动,0.0,0.016697335988283157,,0.027867045253515244,0.014305274933576584,0.0,1.820009708404541,0.3226832151412964,0.2373098880052566,0.36400192975997925,1.0,"[{'zh': '爆发', 'rcs': 0.328266441822052, 'w': 0.36400193268675884}, {'zh': '打击', 'rcs': 0.2406797111034393, 'w': 0.10154463401805783}, {'zh': '突击', 'rcs': 0.2054139822721481, 'w': 0.09537461931110232}, {'zh': '袭击', 'rcs': 0.314850389957428, 'w': 0.07507688129732226}]",[],1.4953662076809024,6,8,爆发,运动,0.6493363,0.31127155,0.4803039,0.04821703,0.02444213,0.03632958,,,,,
strike,universe,M+E-,爆发,宇宙,0.0,0.009837890043854713,,0.004622579552233219,0.02322332374751568,0.0,1.092005729675293,0.328266441822052,0.3660365641117096,0.36400192975997925,1.0,"[{'zh': '罢工', 'rcs': 0.3226832151412964, 'w': 0.36400193268675884}, {'zh': '打击', 'rcs': 0.2406797111034393, 'w': 0.10154463401805783}, {'zh': '突击', 'rcs': 0.2054139822721481, 'w': 0.09537461931110232}, {'zh': '袭击', 'rcs': 0.314850389957428, 'w': 0.07507688129732226}]",[],1.0418862696594045,6,8,爆发,宇宙,0.6493363,0.76700383,0.70817006,0.04821703,0.18489984,0.11655843,,,,,
strike,baseball,M-E+,,,0.12574850022792816,0.0,,0.15298692882061005,0.013373428024351597,21.0,0.0,,,,,,,1.2610334092348179,6,8,爆发,棒球,0.6493363,0.7563555,0.70284593,0.04821703,0.09344579,0.07083141,,,,,
strike,match,M-E+,,,0.04191616550087929,0.0,,0.15889163315296173,0.007482276763767004,7.0,0.0,,,,,,,0.4915590018706884,6,5,爆发,竞赛,0.6493363,0.46755102,0.55844367,0.04821703,0.010955539,0.029586283,,,,,
strike,three,M-E+,,,0.023952102288603783,0.0,,0.06784207373857498,0.0050596268847584724,4.0,0.0,,,,,,,1.48537775153614,6,5,爆发,三,0.6493363,0.78194034,0.7156383,0.04821703,0.482128,0.2651725,,,,,
string,violin,M+E+,弦,小提琴,0.040000006556510925,0.05207151919603348,,0.23940126597881317,0.2659173309803009,10.0,4.061578273773193,0.4187423884868622,0.5336957573890686,0.5802254676818848,1.0,"[{'zh': '绳子', 'rcs': 0.3045003116130829, 'w': 0.41977453550667027}]",[],0.5617700020656424,6,6,弦,小提琴,0.6284958,0.80656534,0.7175306,0.254066,0.2713516,0.26270878,,,,,
string,serpent,M+E-,绳子,蛇,0.0,0.01614517532289028,,0.02319173514842987,0.06947268545627594,0.0,1.679098129272461,0.3045003116130829,0.425779789686203,0.41977453231811523,1.0,"[{'zh': '弦', 'rcs': 0.4187423884868622, 'w': 0.5802254644933297}]",[],1.1375026479435422,6,7,弦,蛇,0.6284958,0.72112226,0.67480904,0.254066,0.022838162,0.13845208,,,,,
string,thread,M-E+,,,0.052000004798173904,0.0,,0.3838324248790741,0.024710455909371376,13.0,0.0,,,,,,,0.48923575554128906,6,6,弦,穿,0.6284958,0.64790684,0.63820136,0.254066,0.026098285,0.14008214,,,,,
string,cheese,M-E+,,,0.019999997690320015,0.0,,0.03452368453145027,0.00460352748632431,5.0,0.0,,,,,,,0.6108141064890613,6,6,弦,起司,0.6284958,0.8603194,0.7444076,0.254066,0.47317386,0.36361992,,,,,
string,bean,M-E+,,,0.011999998241662979,0.0,,0.0716983750462532,0.006590460427105427,3.0,0.0,,,,,,,1.0500034907417746,6,4,弦,豆豆,0.6284958,0.8341423,0.73131907,0.254066,0.22804466,0.24105532,,,,,
string,piece,M-E+,,,0.011999998241662979,0.0,,0.0799412801861763,0.00937824510037899,3.0,0.0,,,,,,,1.448469287821659,6,5,弦,零件,0.6284958,0.56979936,0.59914756,0.254066,0.090062395,0.17206419,,,,,
stripe,zebra,M+E+,条纹,斑马,0.1538461148738861,0.07296328991651535,,0.3931981921195984,0.13461726903915405,30.0,7.296328544616699,0.5072011947631836,0.456774353981018,0.3040136992931366,1.0,"[{'zh': '条', 'rcs': 0.36157888174057, 'w': 0.4618021403645911}, {'zh': '线条', 'rcs': 0.4410961866378784, 'w': 0.23418416378654422}]",[],0.5819049538696135,6,5,条,斑马,0.7427819,0.8325531,0.7876675,0.6019653,0.5900518,0.59600854,,,,,
stripe,noodle,M+E-,条,面条,0.0,0.03265267610549927,,0.017142020165920258,0.10880058258771896,0.0,3.2326149940490723,0.36157888174057,0.5418992042541504,0.4618021547794342,1.0,"[{'zh': '条纹', 'rcs': 0.5072011947631836, 'w': 0.3040136958488647}, {'zh': '线条', 'rcs': 0.4410961866378784, 'w': 0.23418416378654422}]",[],0.3713979161448353,6,6,条,面条,0.7427819,0.83736646,0.79007417,0.6019653,0.47947684,0.54072106,,,,,
stripe,racing,M-E+,,,0.020512821152806282,0.0,,0.10002144426107407,0.006003428250551224,4.0,0.0,,,,,,,1.3165455996919815,6,6,条,赛跑,0.7427819,0.6056513,0.6742166,0.6019653,0.04013596,0.32105064,,,,,
study,science,M+E+,研究,科学,0.020942412316799164,0.0080307237803936,,0.2763040065765381,0.05816090852022171,4.0,0.9395946860313416,0.5011349320411682,0.5752609968185425,0.5369112491607666,0.25,"[{'zh': '学习', 'rcs': 0.2978116571903229, 'w': 0.46308877969366075}]","[{'zh': '理科', 'rcs': 0.4084779322147369, 'w': 0.25}, {'zh': '学', 'rcs': 0.3564983904361725, 'w': 0.25}, {'zh': '学科', 'rcs': 0.4057303965091705, 'w': 0.25}]",1.299707652372095,5,7,研究,科学,0.7599818,0.773183,0.76658237,0.11891741,0.48105952,0.29998848,,,,,
